,Date,Game Location,ID,Tweet,User
0,2018-10-23 01:50:14+00:00,San Francisco,1054550531941646337,@stephencurry30 volleyball assist from moms #DubNation #TimeToRise . . . . #goldenstate #kevindurant #thisiswhyweplay #klay #warriors #stephencurry #nba #boogiecousins #draymondgreen… https://www.instagram.com/p/BpQfvXMgbN7/?utm_source=ig_twitter_share&amp;igshid=14rcq2ozod3tu,MikeandDrewShow
1,2018-10-23 03:59:12+00:00,San Francisco,1054582991286980608, Wardell Curry already knew it was in once it left his hands @stephencurry30 #DubNation #TimeToRise . . . #goldenstate #kevindurant #thisiswhyweplay #klay #warriors #stephencurry #nba… https://www.instagram.com/p/BpQujqvAsKq/?utm_source=ig_twitter_share&amp;igshid=1py1iqhgke5s4,MikeandDrewShow
2,2018-10-23 04:44:06+00:00,San Francisco,1054594290742161409,#Warriors Ring night @stephencurry30 @Oracle Arena https://www.instagram.com/p/BpQz0E0AeygasnZIAfpGJDeZaVNs7xO0-PzlgE0/?utm_source=ig_twitter_share&amp;igshid=1agzyxpem34jr,KLB20
3,2018-10-25 03:32:55+00:00,New York,1055301150185046016,@stephencurry30 went off in the 1st quarter tonight scoring 23 in the quarter. . . . . #stephcurry #chefcurry #goldenstatewarriors #greatestshooterofalltime #hesonfire #nbachampion… https://www.instagram.com/p/BpV065Xlq8R/?utm_source=ig_twitter_share&amp;igshid=e6isjubmhff1,Jboltonshow
4,2018-10-26 23:38:10+00:00,Brooklyn,1055966850851450880,#knicksvswarriors lets go! I hope this isn't a blowout.... and of it is I wanna see a historic @stephencurry30 performance #NBA #nyknicks @Madison Square Garden https://www.instagram.com/p/Bpaj_BtH6dA/?utm_source=ig_twitter_share&amp;igshid=nziqb1ovb7ix,TweetsByREED
5,2018-10-27 02:44:17+00:00,Brooklyn,1056013687197220865,Two Germans enjoying tonight’s view #currywurst @stephencurry30 #warriors #knicks #MSG #greatgame #goknicks doreen_opoku @The Garden https://www.instagram.com/annachristinaschwartz/p/Bpa5RsBAjgg/?utm_source=ig_twitter_share&amp;igshid=2nhtuqdpdef,AnnaCSchwartz1
6,2018-10-27 04:09:23+00:00,Brooklyn,1056035101413392384,Two Germans enjoying tonight’s view #currywurst @stephencurry30 easymoneysniper #warriors #knicks #MSG #greatgame #goknicks doreen_opoku @The Garden https://www.instagram.com/annachristinaschwartz/p/BpbDA56AP8d/?utm_source=ig_twitter_share&amp;igshid=1azfjcvscsa15,AnnaCSchwartz1
7,2018-10-27 07:18:00+00:00,Brooklyn,1056082570939695104,The Real Easy sniper by @stephencurry30 Doesn’t look like KD is going anyway soon 41 points easily #DubNation #NewYorkForever . . . . #goldenstate #kevindurant #thisiswhyweplay… https://www.instagram.com/p/BpbYZHNgYa5/?utm_source=ig_twitter_share&amp;igshid=g6v7ll6fuqhw,MikeandDrewShow
8,2018-10-30 19:00:51+00:00,San Francisco,1057346610290720775,"My son Khalil at his first NBA game, watching his favorite player, @stephencurry30 sink a 3 on the #WashingtonWizards. #warriors #nba #roaracle #warriorsground #stephcurry #hellalatepost… https://www.instagram.com/p/BpkXLPJFdTt/?utm_source=ig_twitter_share&amp;igshid=17535y1cdd5oy",AshElsayid
9,2018-10-31 17:02:30+00:00,San Francisco,1057679216601456640,"my costume is steph curry (@San Francisco International Airport - @flysfo in San Francisco, CA)",hillard23
10,2018-11-01 11:33:23+00:00,San Francisco,1057958777352273920,Another hot start for @stephencurry30 37 points and 9 assists #DubNation #DoItBig . . . #goldenstate #kevindurant #thisiswhyweplay #anthonydavis #warriors #stephencurry #nba… https://www.instagram.com/p/Bpoto99AS4l/?utm_source=ig_twitter_share&amp;igshid=n7fovwvdlt1p,MikeandDrewShow
11,2018-11-02 17:25:31+00:00,San Francisco,1058409784884584448,"@stephencurry30 Would make and excellent Globetrotter. He picked up the “Hop” in seconds. Coachable, confident, and Creative. Who knows, maybe we’ll be teammates one day … https://www.instagram.com/p/Bpr65OYlImH/?utm_source=ig_twitter_share&amp;igshid=y0p52jv43zua",JulianMcClurkin
12,2018-11-03 02:58:09+00:00,San Francisco,1058553891271393280,@stephencurry30 shooters touch how? #DubNation #AllEyesNorth : nbcsauthentic . . . . #goldenstate #kevindurant #thisiswhyweplay #jimmybutler #warriors #stephencurry #nba… https://www.instagram.com/p/Bps8BrbAzCn/?utm_source=ig_twitter_share&amp;igshid=5ozspxnww8vv,MikeandDrewShow
13,2018-11-03 03:17:21+00:00,San Francisco,1058558722149138432,Much love to @stephencurry30 (We missed you @ayeshacurry ) for hosting us internationalsmoke ...the #feast was incredible! Congratulations to our palm + sc30inc crew for the launch… https://www.instagram.com/p/Bps-gR-H2fs/?utm_source=ig_twitter_share&amp;igshid=1lai20atzu67k,howardnuk
14,2018-11-03 05:04:58+00:00,San Francisco,1058585806066118657,@stephencurry30 28 points 9 assists and 7 rebounds just another night at the office for Steph #DubNation #AllEyesNorth . . . . #goldenstate #kevindurant #thisiswhyweplay #jimmybutler… https://www.instagram.com/p/BptKtU4AxaV/?utm_source=ig_twitter_share&amp;igshid=1oa1or2g7s5y1,MikeandDrewShow
15,2018-11-03 06:37:39+00:00,San Francisco,1058609132004093952,@oraclearena. @money23green @stephencurry30 @klaythompson @ayeshacurry My first live basketball game ever and I was thrilled to watch the very first live game… https://www.instagram.com/p/BptVjOsnqM7MJa-0igQD_tRMhu_Cm7KQEaKLz80/?utm_source=ig_twitter_share&amp;igshid=s2lyg89d6bda,phubbybear
